CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1Pro 3 ; Serial number 0"
DESCRIPTOR	"patchs_2871"
FILTER	""
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2020-08-25T10:06:24"

NUMBER_OF_FIELDS	5
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	
END_DATA_FORMAT

NUMBER_OF_SETS	2871
BEGIN_DATA
2351	"2351"	  168.00	  164.00	  168.00	
2352	"2352"	  128.00	  136.00	  136.00	
2353	"2353"	   72.00	   68.00	   68.00	
2354	"2354"	  232.00	  232.00	  240.00	
2355	"2355"	  168.00	  176.00	  172.00	
2356	"2356"	  124.00	  124.00	  128.00	
2357	"2357"	   88.00	   96.00	   92.00	
2358	"2358"	   96.00	   88.00	   92.00	
2359	"2359"	  220.00	  216.00	  216.00	
2360	"2360"	  168.00	  164.00	  164.00	
2361	"2361"	  240.00	  240.00	  240.00	
2362	"2362"	  250.00	  250.00	  248.00	
2363	"2363"	  240.00	  232.00	  236.00	
2364	"2364"	  132.00	  136.00	  136.00	
2365	"2365"	  164.00	  168.00	  168.00	
2366	"2366"	    4.00	    8.00	    0.00	
2367	"2367"	  100.00	  100.00	  100.00	
2368	"2368"	  232.00	  228.00	  228.00	
2369	"2369"	  188.00	  192.00	  184.00	
2370	"2370"	  132.00	  136.00	  132.00	
2371	"2371"	  176.00	  176.00	  168.00	
2372	"2372"	   64.00	   60.00	   64.00	
2373	"2373"	   52.00	   48.00	   56.00	
2374	"2374"	  248.00	  248.00	  240.00	
2375	"2375"	  248.00	  240.00	  240.00	
2376	"2376"	   72.00	   72.00	   72.00	
2377	"2377"	  232.00	  232.00	  232.00	
2378	"2378"	   16.00	   16.00	   24.00	
2379	"2379"	  168.00	  160.00	  168.00	
2380	"2380"	   48.00	   52.00	   56.00	
2381	"2381"	  200.00	  192.00	  200.00	
2382	"2382"	    4.00	    0.00	    0.00	
2383	"2383"	  160.00	  156.00	  152.00	
2384	"2384"	  232.00	  236.00	  236.00	
2385	"2385"	  224.00	  220.00	  224.00	
2386	"2386"	   96.00	  100.00	   96.00	
2387	"2387"	    8.00	   12.00	    8.00	
2388	"2388"	    8.00	    8.00	    4.00	
2389	"2389"	  172.00	  168.00	  172.00	
2390	"2390"	  224.00	  220.00	  220.00	
2391	"2391"	   64.00	   72.00	   68.00	
2392	"2392"	  232.00	  236.00	  240.00	
2393	"2393"	  236.00	  240.00	  232.00	
2394	"2394"	  200.00	  200.00	  192.00	
2395	"2395"	  120.00	  120.00	  116.00	
2396	"2396"	  236.00	  236.00	  236.00	
2397	"2397"	  120.00	  128.00	  128.00	
2398	"2398"	  144.00	  148.00	  152.00	
2399	"2399"	  232.00	  232.00	  228.00	
2400	"2400"	   20.00	   24.00	   16.00	
2401	"2401"	  100.00	  100.00	   96.00	
2402	"2402"	  208.00	  212.00	  216.00	
2403	"2403"	  255.00	  255.00	  255.00	
2404	"2404"	  152.00	  148.00	  148.00	
2405	"2405"	  224.00	  224.00	  232.00	
2406	"2406"	   88.00	   92.00	   92.00	
2407	"2407"	  160.00	  156.00	  156.00	
2408	"2408"	  172.00	  176.00	  168.00	
2409	"2409"	  104.00	  100.00	   96.00	
2410	"2410"	  148.00	  144.00	  152.00	
2411	"2411"	  168.00	  172.00	  176.00	
2412	"2412"	   56.00	   64.00	   56.00	
2413	"2413"	  248.00	  248.00	  244.00	
2414	"2414"	  112.00	  116.00	  116.00	
2415	"2415"	   32.00	   28.00	   32.00	
2416	"2416"	    8.00	    0.00	    0.00	
2417	"2417"	   88.00	   88.00	   88.00	
2418	"2418"	  204.00	  200.00	  204.00	
2419	"2419"	    4.00	    0.00	    4.00	
2420	"2420"	  200.00	  192.00	  196.00	
2421	"2421"	    8.00	   16.00	   12.00	
2422	"2422"	  144.00	  144.00	  144.00	
2423	"2423"	   20.00	   20.00	   20.00	
2424	"2424"	  104.00	  104.00	  108.00	
2425	"2425"	  136.00	  136.00	  136.00	
2426	"2426"	    4.00	    0.00	    0.00	
2427	"2427"	   40.00	   36.00	   32.00	
2428	"2428"	  224.00	  232.00	  228.00	
2429	"2429"	  124.00	  120.00	  120.00	
2430	"2430"	  112.00	  112.00	  108.00	
2431	"2431"	  216.00	  212.00	  212.00	
2432	"2432"	  100.00	  104.00	  100.00	
2433	"2433"	  244.00	  248.00	  248.00	
2434	"2434"	  112.00	  116.00	  112.00	
2435	"2435"	   72.00	   68.00	   72.00	
2436	"2436"	   64.00	   64.00	   60.00	
2437	"2437"	   56.00	   48.00	   48.00	
2438	"2438"	  204.00	  204.00	  204.00	
2439	"2439"	  250.00	  252.00	  252.00	
2440	"2440"	   40.00	   36.00	   36.00	
2441	"2441"	  188.00	  184.00	  184.00	
2442	"2442"	   44.00	   40.00	   44.00	
2443	"2443"	  252.00	  255.00	  255.00	
2444	"2444"	   64.00	   56.00	   60.00	
2445	"2445"	  148.00	  148.00	  152.00	
2446	"2446"	    4.00	    8.00	    8.00	
2447	"2447"	  208.00	  204.00	  200.00	
2448	"2448"	   48.00	   40.00	   40.00	
2449	"2449"	  176.00	  180.00	  184.00	
2450	"2450"	   40.00	   40.00	   48.00	
2451	"2451"	  236.00	  236.00	  236.00	
2452	"2452"	  240.00	  240.00	  236.00	
2453	"2453"	   48.00	   44.00	   44.00	
2454	"2454"	   52.00	   52.00	   52.00	
2455	"2455"	   88.00	   96.00	   88.00	
2456	"2456"	   92.00	   96.00	   96.00	
2457	"2457"	  160.00	  160.00	  152.00	
2458	"2458"	    0.00	    0.00	    4.00	
2459	"2459"	  200.00	  208.00	  200.00	
2460	"2460"	   88.00	   88.00	   96.00	
2461	"2461"	  224.00	  224.00	  224.00	
2462	"2462"	   32.00	   24.00	   28.00	
2463	"2463"	   16.00	   20.00	   20.00	
2464	"2464"	  156.00	  160.00	  156.00	
2465	"2465"	   80.00	   76.00	   76.00	
2466	"2466"	  152.00	  144.00	  152.00	
2467	"2467"	   72.00	   80.00	   80.00	
2468	"2468"	   28.00	   32.00	   24.00	
2469	"2469"	  176.00	  180.00	  176.00	
2470	"2470"	  240.00	  244.00	  248.00	
2471	"2471"	   52.00	   56.00	   52.00	
2472	"2472"	   48.00	   48.00	   52.00	
2473	"2473"	  116.00	  120.00	  120.00	
2474	"2474"	   72.00	   64.00	   64.00	
2475	"2475"	  248.00	  244.00	  244.00	
2476	"2476"	   40.00	   40.00	   40.00	
2477	"2477"	   20.00	   24.00	   24.00	
2478	"2478"	   80.00	   80.00	   76.00	
2479	"2479"	   16.00	   24.00	   16.00	
2480	"2480"	   96.00	   92.00	   92.00	
2481	"2481"	  120.00	  124.00	  124.00	
2482	"2482"	   72.00	   76.00	   72.00	
2483	"2483"	  160.00	  160.00	  164.00	
2484	"2484"	  160.00	  164.00	  164.00	
2485	"2485"	  192.00	  196.00	  200.00	
2486	"2486"	   72.00	   72.00	   76.00	
2487	"2487"	  240.00	  240.00	  248.00	
2488	"2488"	  192.00	  192.00	  200.00	
2489	"2489"	   64.00	   64.00	   56.00	
2490	"2490"	   80.00	   72.00	   80.00	
2491	"2491"	  224.00	  216.00	  224.00	
2492	"2492"	   52.00	   52.00	   48.00	
2493	"2493"	  236.00	  232.00	  240.00	
2494	"2494"	  156.00	  152.00	  156.00	
2495	"2495"	  248.00	  248.00	  250.00	
2496	"2496"	  108.00	  104.00	  104.00	
2497	"2497"	   76.00	   72.00	   80.00	
2498	"2498"	  212.00	  208.00	  216.00	
2499	"2499"	  232.00	  228.00	  224.00	
2500	"2500"	  216.00	  216.00	  216.00	
2501	"2501"	  100.00	   96.00	   96.00	
2502	"2502"	   60.00	   64.00	   60.00	
2503	"2503"	   32.00	   28.00	   24.00	
2504	"2504"	  136.00	  136.00	  128.00	
2505	"2505"	  240.00	  248.00	  244.00	
2506	"2506"	   48.00	   56.00	   48.00	
2507	"2507"	   28.00	   24.00	   32.00	
2508	"2508"	  100.00	  104.00	   96.00	
2509	"2509"	   84.00	   84.00	   80.00	
2510	"2510"	  140.00	  136.00	  136.00	
2511	"2511"	   32.00	   32.00	   36.00	
2512	"2512"	  244.00	  244.00	  244.00	
2513	"2513"	   24.00	   28.00	   24.00	
2514	"2514"	  228.00	  224.00	  224.00	
2515	"2515"	  128.00	  132.00	  128.00	
2516	"2516"	  220.00	  216.00	  224.00	
2517	"2517"	   80.00	   76.00	   80.00	
2518	"2518"	  148.00	  152.00	  152.00	
2519	"2519"	   56.00	   56.00	   48.00	
2520	"2520"	    0.00	    4.00	    0.00	
2521	"2521"	  232.00	  224.00	  228.00	
2522	"2522"	  108.00	  112.00	  108.00	
2523	"2523"	  164.00	  168.00	  160.00	
2524	"2524"	  236.00	  240.00	  240.00	
2525	"2525"	  128.00	  124.00	  120.00	
2526	"2526"	  240.00	  244.00	  244.00	
2527	"2527"	  112.00	  112.00	  116.00	
2528	"2528"	  192.00	  196.00	  196.00	
2529	"2529"	  240.00	  240.00	  232.00	
2530	"2530"	   56.00	   60.00	   64.00	
2531	"2531"	   64.00	   60.00	   56.00	
2532	"2532"	  192.00	  192.00	  188.00	
2533	"2533"	  248.00	  248.00	  250.00	
2534	"2534"	  176.00	  172.00	  172.00	
2535	"2535"	  240.00	  236.00	  236.00	
2536	"2536"	  240.00	  232.00	  240.00	
2537	"2537"	  232.00	  228.00	  228.00	
2538	"2538"	  176.00	  176.00	  180.00	
2539	"2539"	  104.00	  112.00	  108.00	
2540	"2540"	   16.00	   12.00	    8.00	
2541	"2541"	  100.00	  104.00	  104.00	
2542	"2542"	  220.00	  224.00	  220.00	
2543	"2543"	   12.00	   16.00	   12.00	
2544	"2544"	   88.00	   84.00	   84.00	
2545	"2545"	   28.00	   24.00	   28.00	
2546	"2546"	   20.00	   20.00	   24.00	
2547	"2547"	  160.00	  152.00	  160.00	
2548	"2548"	  248.00	  240.00	  240.00	
2549	"2549"	  164.00	  168.00	  164.00	
2550	"2550"	   56.00	   48.00	   56.00	
2551	"2551"	    4.00	    8.00	    0.00	
2552	"2552"	   80.00	   88.00	   80.00	
2553	"2553"	  236.00	  240.00	  236.00	
2554	"2554"	  176.00	  184.00	  176.00	
2555	"2555"	  176.00	  168.00	  168.00	
2556	"2556"	    8.00	    8.00	   16.00	
2557	"2557"	  176.00	  176.00	  184.00	
2558	"2558"	  172.00	  168.00	  176.00	
2559	"2559"	  184.00	  184.00	  192.00	
2560	"2560"	  216.00	  224.00	  220.00	
2561	"2561"	   84.00	   88.00	   80.00	
2562	"2562"	   16.00	   16.00	   12.00	
2563	"2563"	   76.00	   76.00	   80.00	
2564	"2564"	  248.00	  250.00	  248.00	
2565	"2565"	  232.00	  236.00	  232.00	
2566	"2566"	    4.00	    0.00	    8.00	
2567	"2567"	   12.00	    8.00	   12.00	
2568	"2568"	  176.00	  168.00	  172.00	
2569	"2569"	   92.00	   96.00	   92.00	
2570	"2570"	  252.00	  252.00	  252.00	
2571	"2571"	  148.00	  152.00	  144.00	
2572	"2572"	   32.00	   36.00	   36.00	
2573	"2573"	  116.00	  116.00	  120.00	
2574	"2574"	    8.00	   16.00	   16.00	
2575	"2575"	    8.00	    4.00	    8.00	
2576	"2576"	  252.00	  255.00	  252.00	
2577	"2577"	  116.00	  116.00	  116.00	
2578	"2578"	   20.00	   16.00	   20.00	
2579	"2579"	  236.00	  240.00	  240.00	
2580	"2580"	  128.00	  124.00	  128.00	
2581	"2581"	   36.00	   32.00	   32.00	
2582	"2582"	  212.00	  212.00	  212.00	
2583	"2583"	  244.00	  244.00	  244.00	
2584	"2584"	   80.00	   84.00	   80.00	
2585	"2585"	  252.00	  252.00	  250.00	
2586	"2586"	   16.00	   24.00	   20.00	
2587	"2587"	  224.00	  232.00	  224.00	
2588	"2588"	  156.00	  156.00	  160.00	
2589	"2589"	  104.00	  112.00	  112.00	
2590	"2590"	  244.00	  248.00	  248.00	
2591	"2591"	  188.00	  188.00	  192.00	
2592	"2592"	  208.00	  216.00	  208.00	
2593	"2593"	  232.00	  224.00	  232.00	
2594	"2594"	    0.00	    8.00	    4.00	
2595	"2595"	  124.00	  124.00	  124.00	
2596	"2596"	  140.00	  140.00	  136.00	
2597	"2597"	  184.00	  192.00	  192.00	
2598	"2598"	   36.00	   36.00	   40.00	
2599	"2599"	   44.00	   48.00	   48.00	
2600	"2600"	  236.00	  236.00	  232.00	
2601	"2601"	  252.00	  250.00	  252.00	
2602	"2602"	  144.00	  152.00	  152.00	
2603	"2603"	  208.00	  208.00	  200.00	
2604	"2604"	    0.00	    0.00	    4.00	
2605	"2605"	  204.00	  208.00	  204.00	
2606	"2606"	   24.00	   24.00	   28.00	
2607	"2607"	    4.00	    4.00	    8.00	
2608	"2608"	   96.00	  100.00	  100.00	
2609	"2609"	  208.00	  212.00	  212.00	
2610	"2610"	  192.00	  188.00	  192.00	
2611	"2611"	  168.00	  164.00	  160.00	
2612	"2612"	  192.00	  200.00	  196.00	
2613	"2613"	  108.00	  108.00	  108.00	
2614	"2614"	  140.00	  140.00	  140.00	
2615	"2615"	   88.00	   92.00	   88.00	
2616	"2616"	  184.00	  176.00	  180.00	
2617	"2617"	   60.00	   56.00	   60.00	
2618	"2618"	  204.00	  200.00	  208.00	
2619	"2619"	   48.00	   48.00	   44.00	
2620	"2620"	  184.00	  176.00	  184.00	
2621	"2621"	   56.00	   48.00	   52.00	
2622	"2622"	  116.00	  112.00	  112.00	
2623	"2623"	  132.00	  132.00	  132.00	
2624	"2624"	  248.00	  244.00	  240.00	
2625	"2625"	   44.00	   40.00	   40.00	
2626	"2626"	  180.00	  176.00	  180.00	
2627	"2627"	   12.00	   16.00	    8.00	
2628	"2628"	  192.00	  196.00	  192.00	
2629	"2629"	  120.00	  128.00	  124.00	
2630	"2630"	   80.00	   80.00	   80.00	
2631	"2631"	   12.00	   12.00	   12.00	
2632	"2632"	  120.00	  116.00	  116.00	
2633	"2633"	  212.00	  208.00	  212.00	
2634	"2634"	   24.00	   24.00	   24.00	
2635	"2635"	   24.00	   28.00	   28.00	
2636	"2636"	  240.00	  244.00	  244.00	
2637	"2637"	  104.00	   96.00	  100.00	
2638	"2638"	   56.00	   56.00	   56.00	
2639	"2639"	   36.00	   36.00	   32.00	
2640	"2640"	  192.00	  192.00	  192.00	
2641	"2641"	  132.00	  128.00	  136.00	
2642	"2642"	  168.00	  176.00	  168.00	
2643	"2643"	   80.00	   80.00	   88.00	
2644	"2644"	   36.00	   32.00	   40.00	
2645	"2645"	  168.00	  168.00	  168.00	
2646	"2646"	  208.00	  204.00	  208.00	
2647	"2647"	  204.00	  208.00	  200.00	
2648	"2648"	  128.00	  128.00	  120.00	
2649	"2649"	  224.00	  220.00	  216.00	
2650	"2650"	  180.00	  184.00	  184.00	
2651	"2651"	  164.00	  164.00	  164.00	
2652	"2652"	   12.00	    8.00	   12.00	
2653	"2653"	  172.00	  172.00	  168.00	
2654	"2654"	  108.00	  108.00	  104.00	
2655	"2655"	  212.00	  208.00	  208.00	
2656	"2656"	   88.00	   92.00	   96.00	
2657	"2657"	   60.00	   56.00	   64.00	
2658	"2658"	  180.00	  180.00	  176.00	
2659	"2659"	  136.00	  132.00	  132.00	
2660	"2660"	  250.00	  252.00	  250.00	
2661	"2661"	  212.00	  216.00	  208.00	
2662	"2662"	    8.00	   12.00	   12.00	
2663	"2663"	    0.00	    8.00	    8.00	
2664	"2664"	  240.00	  232.00	  232.00	
2665	"2665"	  250.00	  250.00	  252.00	
2666	"2666"	  208.00	  216.00	  212.00	
2667	"2667"	  196.00	  192.00	  196.00	
2668	"2668"	  112.00	  104.00	  112.00	
2669	"2669"	  220.00	  220.00	  224.00	
2670	"2670"	  104.00	  100.00	  100.00	
2671	"2671"	  200.00	  208.00	  208.00	
2672	"2672"	  200.00	  200.00	  208.00	
2673	"2673"	   76.00	   72.00	   76.00	
2674	"2674"	   12.00	   16.00	   16.00	
2675	"2675"	  236.00	  240.00	  236.00	
2676	"2676"	  244.00	  240.00	  240.00	
2677	"2677"	  236.00	  236.00	  240.00	
2678	"2678"	  248.00	  244.00	  248.00	
2679	"2679"	  136.00	  140.00	  140.00	
2680	"2680"	  112.00	  104.00	  104.00	
2681	"2681"	    8.00	   16.00	   16.00	
2682	"2682"	   88.00	   80.00	   84.00	
2683	"2683"	   72.00	   72.00	   64.00	
2684	"2684"	  120.00	  120.00	  124.00	
2685	"2685"	  108.00	  104.00	  108.00	
2686	"2686"	  184.00	  188.00	  184.00	
2687	"2687"	  236.00	  232.00	  232.00	
2688	"2688"	   40.00	   44.00	   44.00	
2689	"2689"	    8.00	    0.00	    8.00	
2690	"2690"	   88.00	   88.00	   92.00	
2691	"2691"	  232.00	  228.00	  224.00	
2692	"2692"	  128.00	  124.00	  124.00	
2693	"2693"	  136.00	  128.00	  128.00	
2694	"2694"	  124.00	  120.00	  128.00	
2695	"2695"	   56.00	   60.00	   56.00	
2696	"2696"	   40.00	   48.00	   40.00	
2697	"2697"	   72.00	   76.00	   80.00	
2698	"2698"	   24.00	   20.00	   16.00	
2699	"2699"	  180.00	  180.00	  184.00	
2700	"2700"	  244.00	  248.00	  240.00	
2701	"2701"	   68.00	   72.00	   64.00	
2702	"2702"	  172.00	  176.00	  172.00	
2703	"2703"	   92.00	   92.00	   96.00	
2704	"2704"	  144.00	  136.00	  140.00	
2705	"2705"	  156.00	  156.00	  152.00	
2706	"2706"	  160.00	  160.00	  160.00	
2707	"2707"	  144.00	  140.00	  140.00	
2708	"2708"	  228.00	  232.00	  232.00	
2709	"2709"	  128.00	  128.00	  136.00	
2710	"2710"	  164.00	  164.00	  168.00	
2711	"2711"	  104.00	  108.00	  108.00	
2712	"2712"	   68.00	   64.00	   68.00	
2713	"2713"	  216.00	  220.00	  220.00	
2714	"2714"	   80.00	   76.00	   72.00	
2715	"2715"	   48.00	   56.00	   52.00	
2716	"2716"	  176.00	  176.00	  176.00	
2717	"2717"	   12.00	    8.00	   16.00	
2718	"2718"	  188.00	  184.00	  192.00	
2719	"2719"	  196.00	  196.00	  192.00	
2720	"2720"	  228.00	  224.00	  228.00	
2721	"2721"	   40.00	   36.00	   40.00	
2722	"2722"	  224.00	  224.00	  216.00	
2723	"2723"	  120.00	  124.00	  128.00	
2724	"2724"	  152.00	  156.00	  152.00	
2725	"2725"	  232.00	  240.00	  240.00	
2726	"2726"	  104.00	  104.00	  104.00	
2727	"2727"	   72.00	   64.00	   72.00	
2728	"2728"	  128.00	  128.00	  128.00	
2729	"2729"	   48.00	   52.00	   48.00	
2730	"2730"	  224.00	  228.00	  228.00	
2731	"2731"	  240.00	  244.00	  240.00	
2732	"2732"	   96.00	  104.00	  100.00	
2733	"2733"	  104.00	  108.00	  112.00	
2734	"2734"	   88.00	   88.00	   84.00	
2735	"2735"	  248.00	  240.00	  244.00	
2736	"2736"	  176.00	  184.00	  184.00	
2737	"2737"	  232.00	  232.00	  236.00	
2738	"2738"	  240.00	  248.00	  240.00	
2739	"2739"	  208.00	  212.00	  208.00	
2740	"2740"	   80.00	   80.00	   84.00	
2741	"2741"	  176.00	  176.00	  172.00	
2742	"2742"	  148.00	  148.00	  148.00	
2743	"2743"	  236.00	  240.00	  232.00	
2744	"2744"	   40.00	   32.00	   40.00	
2745	"2745"	  208.00	  200.00	  208.00	
2746	"2746"	  232.00	  224.00	  224.00	
2747	"2747"	  208.00	  200.00	  200.00	
2748	"2748"	  116.00	  116.00	  112.00	
2749	"2749"	   40.00	   48.00	   48.00	
2750	"2750"	   80.00	   84.00	   84.00	
2751	"2751"	  104.00	  104.00	  112.00	
2752	"2752"	  104.00	  104.00	  100.00	
2753	"2753"	    0.00	    4.00	    8.00	
2754	"2754"	   92.00	   96.00	   88.00	
2755	"2755"	  232.00	  232.00	  232.00	
2756	"2756"	    8.00	    8.00	    0.00	
2757	"2757"	  220.00	  220.00	  216.00	
2758	"2758"	    4.00	    4.00	    4.00	
2759	"2759"	    8.00	   12.00	    8.00	
2760	"2760"	   72.00	   64.00	   68.00	
2761	"2761"	   88.00	   80.00	   88.00	
2762	"2762"	  216.00	  212.00	  208.00	
2763	"2763"	   24.00	   24.00	   32.00	
2764	"2764"	   32.00	   32.00	   24.00	
2765	"2765"	    4.00	    8.00	    8.00	
2766	"2766"	  248.00	  240.00	  248.00	
2767	"2767"	  252.00	  250.00	  250.00	
2768	"2768"	  148.00	  144.00	  144.00	
2769	"2769"	   72.00	   80.00	   76.00	
2770	"2770"	    8.00	    8.00	    4.00	
2771	"2771"	   24.00	   32.00	   28.00	
2772	"2772"	  232.00	  232.00	  228.00	
2773	"2773"	  212.00	  216.00	  212.00	
2774	"2774"	  248.00	  244.00	  248.00	
2775	"2775"	  112.00	  112.00	  104.00	
2776	"2776"	  160.00	  164.00	  160.00	
2777	"2777"	   32.00	   24.00	   24.00	
2778	"2778"	   24.00	   16.00	   16.00	
2779	"2779"	   88.00	   84.00	   80.00	
2780	"2780"	  196.00	  200.00	  200.00	
2781	"2781"	  136.00	  128.00	  136.00	
2782	"2782"	   72.00	   68.00	   64.00	
2783	"2783"	  136.00	  140.00	  136.00	
2784	"2784"	  140.00	  136.00	  140.00	
2785	"2785"	   60.00	   60.00	   56.00	
2786	"2786"	   32.00	   32.00	   32.00	
2787	"2787"	   16.00	    8.00	   16.00	
2788	"2788"	  140.00	  140.00	  144.00	
2789	"2789"	  224.00	  216.00	  220.00	
2790	"2790"	   96.00	   96.00	   92.00	
2791	"2791"	  144.00	  144.00	  152.00	
2792	"2792"	  252.00	  252.00	  252.00	
2793	"2793"	  176.00	  172.00	  168.00	
2794	"2794"	  136.00	  140.00	  144.00	
2795	"2795"	   64.00	   56.00	   64.00	
2796	"2796"	   96.00	   96.00	   88.00	
2797	"2797"	  152.00	  148.00	  152.00	
2798	"2798"	  184.00	  192.00	  188.00	
2799	"2799"	   76.00	   80.00	   72.00	
2800	"2800"	   64.00	   64.00	   68.00	
2801	"2801"	  152.00	  156.00	  156.00	
2802	"2802"	  248.00	  248.00	  244.00	
2803	"2803"	   36.00	   36.00	   36.00	
2804	"2804"	  188.00	  188.00	  188.00	
2805	"2805"	  240.00	  248.00	  240.00	
2806	"2806"	   56.00	   64.00	   60.00	
2807	"2807"	   64.00	   64.00	   64.00	
2808	"2808"	   24.00	   24.00	   16.00	
2809	"2809"	  232.00	  232.00	  224.00	
2810	"2810"	   32.00	   36.00	   32.00	
2811	"2811"	  152.00	  152.00	  156.00	
2812	"2812"	   60.00	   60.00	   60.00	
2813	"2813"	   32.00	   40.00	   40.00	
2814	"2814"	  208.00	  208.00	  216.00	
2815	"2815"	  152.00	  152.00	  160.00	
2816	"2816"	  250.00	  250.00	  248.00	
2817	"2817"	  144.00	  152.00	  144.00	
2818	"2818"	   68.00	   72.00	   72.00	
2819	"2819"	  224.00	  224.00	  228.00	
2820	"2820"	   20.00	   24.00	   20.00	
2821	"2821"	  192.00	  200.00	  200.00	
2822	"2822"	  228.00	  232.00	  224.00	
2823	"2823"	  124.00	  128.00	  120.00	
2824	"2824"	   68.00	   64.00	   64.00	
2825	"2825"	  240.00	  236.00	  232.00	
2826	"2826"	  224.00	  232.00	  232.00	
2827	"2827"	   60.00	   64.00	   64.00	
2828	"2828"	   28.00	   28.00	   28.00	
2829	"2829"	  104.00	  108.00	  104.00	
2830	"2830"	   64.00	   56.00	   56.00	
2831	"2831"	  252.00	  255.00	  252.00	
2832	"2832"	  136.00	  136.00	  144.00	
2833	"2833"	    8.00	   16.00	    8.00	
2834	"2834"	  124.00	  120.00	  124.00	
2835	"2835"	   64.00	   68.00	   64.00	
2836	"2836"	   28.00	   24.00	   24.00	
2837	"2837"	  232.00	  240.00	  236.00	
2838	"2838"	    8.00	    8.00	    8.00	
2839	"2839"	   48.00	   44.00	   40.00	
2840	"2840"	    8.00	    4.00	    0.00	
2841	"2841"	   40.00	   40.00	   44.00	
2842	"2842"	   48.00	   48.00	   56.00	
2843	"2843"	  164.00	  164.00	  160.00	
2844	"2844"	   80.00	   72.00	   76.00	
2845	"2845"	   84.00	   84.00	   88.00	
2846	"2846"	  112.00	  112.00	  112.00	
2847	"2847"	  240.00	  240.00	  244.00	
2848	"2848"	  164.00	  160.00	  164.00	
2849	"2849"	  160.00	  160.00	  168.00	
2850	"2850"	  188.00	  192.00	  192.00	
2851	"2851"	   76.00	   80.00	   80.00	
2852	"2852"	  250.00	  250.00	  250.00	
2853	"2853"	    0.00	    4.00	    4.00	
2854	"2854"	  144.00	  144.00	  136.00	
2855	"2855"	  240.00	  244.00	  240.00	
2856	"2856"	   92.00	   92.00	   88.00	
2857	"2857"	  168.00	  168.00	  176.00	
2858	"2858"	  200.00	  204.00	  204.00	
2859	"2859"	  240.00	  232.00	  240.00	
2860	"2860"	  208.00	  208.00	  204.00	
2861	"2861"	   52.00	   56.00	   48.00	
2862	"2862"	   12.00	   12.00	   16.00	
2863	"2863"	  228.00	  228.00	  224.00	
2864	"2864"	  120.00	  112.00	  112.00	
2865	"2865"	  140.00	  136.00	  144.00	
2866	"2866"	  112.00	  108.00	  104.00	
2867	"2867"	  240.00	  248.00	  248.00	
2868	"2868"	  112.00	  112.00	  120.00	
2869	"2869"	  255.00	  252.00	  255.00	
2870	"2870"	  160.00	  160.00	  156.00	
2871	"2871"	   32.00	   36.00	   40.00	
END_DATA
